status,manifest_group,root,experiment,variant,condition,seed,alpha,score_key,spearman_rho,avg_spearman_rho,vun,uniqueness,avg_uniqueness,min_uniqueness,validity,novelty,mae,avg_mae,slope,avg_slope,protocol,warning,output_dir,actual_mean,actual_std,avg_tanimoto,bin_summary,int_div,intercept,logp_mae,logp_mean,logp_rho,logp_slope,logp_std,logp_uniqueness,mae_tail_avg,mae_tail_hi,mae_tail_lo,min_bin_uniqueness,min_spearman_rho,molwt_mae,molwt_rho,molwt_slope,molwt_uniqueness,mw_mean,mw_std,n_unique_scaffolds,nn_sim_mean,num_generated,pearson_r,qed_mae,qed_mean,qed_rho,qed_slope,qed_std,qed_uniqueness,sa_mean,sa_score_mae,sa_score_rho,sa_score_slope,sa_score_uniqueness,sa_std,scaffold_diversity,spearman_pval,target_mean
complete_fail,,final,exp_A3_qed,A3,qed,42,3.0,spearman_rho,0.03133145842694617,,0.0033,0.0033,,,1.0,1.0,0.2735253967059548,,0.01564255827343273,,"qed, pos=hybrid, bin=on",quality_gate_failed,outputs/final/exp_A3_qed,0.4664914760983149,0.04711397882059116,0.3906468356309584,0.39→0.46 0.50→0.46 0.56→0.46 0.60→0.46 0.63→0.47 0.66→0.47 0.69→0.47 0.71→0.47 0.73→0.46 0.75→0.47 0.77→0.47 0.79→0.47 0.80→0.47 0.82→0.47 0.83→0.47 0.85→0.47 0.86→0.47 0.88→0.47 0.90→0.47 0.92→0.47,0.6093531643690415,0.45504639290972926,,,,,,,0.2636575280299083,0.4543122342387012,0.07300282182111534,0.026,,,,,,,,1,0.29617224772845707,10000,0.04575242579393683,,,,,,,,,,,,,0.0001,0.0017272113581759437,0.7316631326235451
complete_fail,,final,exp_A4_qed,A4,qed,42,3.0,spearman_rho,0.018629715080519034,,0.0031,0.0031,,,1.0,1.0,0.2728440163311638,,0.013772746519239251,,"qed, pos=hybrid, bin=on",quality_gate_failed,outputs/final/exp_A4_qed,0.46751356500667623,0.04720804604451195,0.41680022830305286,0.39→0.47 0.50→0.46 0.56→0.46 0.60→0.46 0.63→0.47 0.66→0.47 0.69→0.47 0.71→0.47 0.73→0.47 0.75→0.47 0.77→0.47 0.79→0.47 0.80→0.47 0.82→0.47 0.83→0.47 0.85→0.47 0.86→0.47 0.88→0.47 0.90→0.47 0.92→0.47,0.5831997716969471,0.45743655414358014,,,,,,,0.2650572418006022,0.45457502056476573,0.07553946303643866,0.024,,,,,,,,1,0.3012128892287892,10000,0.04020320306306558,,,,,,,,,,,,,0.0001,0.062476297652258976,0.7316631326235451
complete_pass,,final,exp_A6_qed,A6,qed,42,5.0,spearman_rho,0.5001711105454784,,0.9409,0.941,,,1.0,0.999893730074389,0.2044604269352088,,0.7925385042275508,,"qed, pos=hybrid, bin=on",,outputs/final/exp_A6_qed,0.5498670459225038,0.20623534498867224,0.10493997641231709,0.39→0.33 0.50→0.34 0.56→0.37 0.60→0.42 0.63→0.41 0.66→0.46 0.69→0.50 0.71→0.54 0.73→0.62 0.75→0.62 0.77→0.62 0.79→0.62 0.80→0.63 0.82→0.63 0.83→0.63 0.85→0.64 0.86→0.65 0.88→0.64 0.90→0.66 0.92→0.68,0.8950600235876829,-0.03000415880540476,,,,,,,0.19879024136716095,0.2446096499517771,0.15297083278254478,0.964,,,,,,,,5813,0.2612204893972648,10000,0.5295578369352769,,,,,,,,,,,,,0.5813,0.0,0.7316631326235451
complete_pass,,final,exp_A8_qed,A8,qed,42,5.0,spearman_rho,0.5099739901587724,,0.7406,0.7408,,,1.0,0.9997300215982722,0.1943558210613423,,0.8281283638135344,,"qed, pos=hybrid, bin=on",,outputs/final/exp_A8_qed,0.5680573890823087,0.21511163737937178,0.10780337683413783,0.39→0.35 0.50→0.38 0.56→0.39 0.60→0.39 0.63→0.41 0.66→0.46 0.69→0.50 0.71→0.58 0.73→0.63 0.75→0.63 0.77→0.63 0.79→0.63 0.80→0.64 0.82→0.65 0.83→0.66 0.85→0.68 0.86→0.68 0.88→0.68 0.90→0.69 0.92→0.69,0.8921966231658621,-0.03785360379991274,,,,,,,0.20304517786073445,0.22549244681712638,0.18059790890434252,0.77,,,,,,,,4592,0.2539350272029912,10000,0.5305054865877651,,,,,,,,,,,,,0.4592,0.0,0.7316631326235451
complete_pass,,final,exp_B1_qed,B1,qed,42,5.0,spearman_rho,0.2755709107913917,,0.9792,0.9792,,,1.0,1.0,0.2337292090348057,,0.4329172959544342,,"qed, pos=prop, bin=on",,outputs/final/exp_B1_qed,0.5224126215997545,0.17914653593764399,0.08799735449831902,0.39→0.34 0.50→0.41 0.56→0.43 0.60→0.46 0.63→0.49 0.66→0.50 0.69→0.53 0.71→0.54 0.73→0.54 0.75→0.57 0.77→0.55 0.79→0.54 0.80→0.57 0.82→0.56 0.83→0.56 0.85→0.57 0.86→0.57 0.88→0.56 0.90→0.57 0.92→0.58,0.912002645501681,0.205662996674819,,,,,,,0.24940432460769899,0.34333949876505077,0.1554691504503472,0.986,,,,,,,,4681,0.23780595067532323,10000,0.3330064522900917,,,,,,,,,,,,,0.4681,9.95290654537741e-174,0.7316631326235451
complete_fail,,final,exp_B2_qed,B2,qed,42,3.0,spearman_rho,0.00923543777460942,,0.0034,0.0034,,,1.0,1.0,0.27331008490814773,,0.004732651924879639,,"qed, pos=hybrid, bin=on",quality_gate_failed,outputs/final/exp_B2_qed,0.4672259411871768,0.044747484481852666,0.3929230939146282,0.39→0.47 0.50→0.46 0.56→0.46 0.60→0.46 0.63→0.46 0.66→0.47 0.69→0.47 0.71→0.47 0.73→0.47 0.75→0.47 0.77→0.47 0.79→0.47 0.80→0.47 0.82→0.47 0.83→0.47 0.85→0.47 0.86→0.47 0.88→0.47 0.90→0.46 0.92→0.46,0.6070769060853718,0.4637632342542029,,,,,,,0.2682018210928253,0.4583375612555118,0.07806608093013884,0.026,,,,,,,,1,0.27744755439861385,10000,0.014574446299273215,,,,,,,,,,,,,0.0001,0.35577377713264047,0.7316631326235451
complete_fail,,final,exp_B3_qed,B3,qed,42,3.0,spearman_rho,0.010906802033768672,,0.0033,0.0033,,,1.0,1.0,0.27206811644669604,,0.00989491958842555,,"qed, pos=hybrid, bin=on",quality_gate_failed,outputs/final/exp_B3_qed,0.46832469904036805,0.045469073827628624,0.3956886246969251,0.39→0.47 0.50→0.46 0.56→0.46 0.60→0.46 0.63→0.47 0.66→0.47 0.69→0.47 0.71→0.47 0.73→0.47 0.75→0.47 0.77→0.47 0.79→0.47 0.80→0.47 0.82→0.47 0.83→0.47 0.85→0.47 0.86→0.47 0.88→0.47 0.90→0.47 0.92→0.46,0.6043113753030749,0.46108495117724324,,,,,,,0.2656684892197303,0.4551413782026708,0.07619560023678977,0.03,,,,,,,,1,0.2827225182364595,10000,0.029988330418324396,,,,,,,,,,,,,0.0001,0.27545936487835904,0.7316631326235451
complete_pass,,final,exp_F_qed,F,qed,42,5.0,spearman_rho,0.49337721400829876,,0.9465,0.9465,,,1.0,1.0,0.19995665748415153,,0.7959309777760555,,"qed, pos=hybrid, bin=on",,outputs/final/exp_F_qed,0.5583928989808468,0.20936770476477629,0.1057136823559465,0.39→0.34 0.50→0.38 0.56→0.37 0.60→0.39 0.63→0.43 0.66→0.46 0.69→0.50 0.71→0.55 0.73→0.63 0.75→0.63 0.77→0.65 0.79→0.63 0.80→0.64 0.82→0.64 0.83→0.64 0.85→0.65 0.86→0.65 0.88→0.67 0.90→0.65 0.92→0.67,0.8942863176440535,-0.023960453570903123,,,,,,,0.21009206786196521,0.2470256517558433,0.1731584839680871,0.974,,,,,,,,5877,0.2572638645528283,10000,0.5238679652460801,,,,,,,,,,,,,0.5877,0.0,0.7316631326235451
complete_pass,,final,exp_G1_qed,G1,qed,42,3.0,spearman_rho,0.3678806336046061,,0.9871,0.9871,,,1.0,1.0,0.19906928124459536,,0.5764193819045885,,"qed, pos=hybrid, bin=on",,outputs/final/exp_G1_qed,0.5756519880595754,0.2028305305901031,0.10515631174768007,0.39→0.40 0.50→0.43 0.56→0.47 0.60→0.47 0.63→0.51 0.66→0.52 0.69→0.55 0.71→0.57 0.73→0.57 0.75→0.61 0.77→0.60 0.79→0.64 0.80→0.61 0.82→0.64 0.83→0.64 0.85→0.65 0.86→0.65 0.88→0.67 0.90→0.66 0.92→0.66,0.89484368825232,0.15390717739033685,,,,,,,0.21548344303825767,0.2613988550983574,0.16956803097815795,0.992,,,,,,,,6989,0.2686928285810579,10000,0.39161685449327904,,,,,,,,,,,,,0.6989,0.0,0.7316631326235451
complete_pass,,final,exp_G2_qed,G2,qed,42,5.0,spearman_rho,0.41539261889862084,,0.9783000000000001,0.9784,,,1.0,0.999897792313982,0.17329909381322706,,0.6320558537282455,,"qed, pos=hybrid, bin=on",,outputs/final/exp_G2_qed,0.6061085494278693,0.19923386602963292,0.11261577698164388,0.39→0.41 0.50→0.45 0.56→0.51 0.60→0.48 0.63→0.48 0.66→0.55 0.69→0.61 0.71→0.62 0.73→0.64 0.75→0.64 0.77→0.65 0.79→0.64 0.80→0.65 0.82→0.66 0.83→0.69 0.85→0.68 0.86→0.68 0.88→0.69 0.90→0.70 0.92→0.71,0.8873842230183562,0.14365658349601207,,,,,,,0.1888493199026843,0.2138200393795042,0.1638786004258644,0.984,,,,,,,,5673,0.302211071569479,10000,0.437168057306797,,,,,,,,,,,,,0.5673,0.0,0.7316631326235451
complete_pass,,final,exp_G3_qed,G3,qed,42,3.0,spearman_rho,0.3651889551975577,,0.987,0.987,,,1.0,1.0,0.20609175330383114,,0.5642989028133699,,"qed, pos=hybrid, bin=on",,outputs/final/exp_G3_qed,0.5643923680400686,0.20165102366274862,0.10330984020148833,0.39→0.40 0.50→0.43 0.56→0.45 0.60→0.46 0.63→0.48 0.66→0.50 0.69→0.54 0.71→0.56 0.73→0.57 0.75→0.60 0.77→0.62 0.79→0.61 0.80→0.62 0.82→0.61 0.83→0.63 0.85→0.64 0.86→0.65 0.88→0.64 0.90→0.65 0.92→0.65,0.8966901597985116,0.15151566507160916,,,,,,,0.2153542970944231,0.2746835664656305,0.15602502772321572,0.994,,,,,,,,6773,0.26458139623362525,10000,0.38562475104068766,,,,,,,,,,,,,0.6773,0.0,0.7316631326235451
complete_pass,,final,exp_G4_qed,G4,qed,42,5.0,spearman_rho,0.4381968160772172,,0.9811,0.9816,,,1.0,0.9994906275468622,0.17281843456550164,,0.6625883967954544,,"qed, pos=hybrid, bin=on",,outputs/final/exp_G4_qed,0.6010037008063498,0.19854201781508862,0.11042108607771718,0.39→0.41 0.50→0.43 0.56→0.48 0.60→0.48 0.63→0.48 0.66→0.55 0.69→0.59 0.71→0.61 0.73→0.62 0.75→0.64 0.77→0.65 0.79→0.65 0.80→0.66 0.82→0.66 0.83→0.67 0.85→0.68 0.86→0.68 0.88→0.70 0.90→0.71 0.92→0.70,0.8895789139222828,0.11621219876697512,,,,,,,0.18880830942320953,0.22375400710439577,0.15386261174202331,0.99,,,,,,,,5133,0.3019812436569538,10000,0.4598831750135068,,,,,,,,,,,,,0.5133,0.0,0.7316631326235451
complete_pass,,final_phi,exp_C1_qed,C1,qed,42,5.0,spearman_rho,0.2966171735498279,,0.9633,0.9633,,,1.0,1.0,0.24863674479682119,,0.4718123189079301,,"qed, pos=hybrid, bin=on",,outputs/final_phi/exp_C1_qed,0.5029248768378447,0.18462246048132921,0.07465312693950443,0.39→0.31 0.50→0.37 0.56→0.42 0.60→0.44 0.63→0.48 0.66→0.49 0.69→0.50 0.71→0.52 0.73→0.52 0.75→0.53 0.77→0.54 0.79→0.54 0.80→0.53 0.82→0.54 0.83→0.55 0.85→0.55 0.86→0.56 0.88→0.56 0.90→0.56 0.92→0.57,0.9253468730604956,0.15771719757528954,,,,,,,0.26330272778789043,0.35430026219646515,0.1723051933793157,0.974,,,,,,,,3773,0.24935367251702228,10000,0.35216068308922643,,,,,,,,,,,,,0.3773,3.0688372565772263e-202,0.7316631326235451
complete_pass,,final_phi,exp_C2_qed,C2,qed,42,5.0,spearman_rho,0.32879778769864515,,0.9485,0.9485,,,1.0,1.0,0.2590302301967201,,0.4993490382514367,,"qed, pos=hybrid, bin=on",,outputs/final_phi/exp_C2_qed,0.49931762788425477,0.1949005410436231,0.10819816769356098,0.39→0.37 0.50→0.38 0.56→0.38 0.60→0.41 0.63→0.42 0.66→0.44 0.69→0.47 0.71→0.49 0.73→0.52 0.75→0.53 0.77→0.54 0.79→0.54 0.80→0.55 0.82→0.54 0.83→0.55 0.85→0.57 0.86→0.58 0.88→0.57 0.90→0.58 0.92→0.58,0.8918018323064391,0.1339623462846542,,,,,,,0.26633866525872335,0.34258874251807175,0.19008858799937492,0.764,,,,,,,,4826,0.23050462202921615,10000,0.35305901008039847,,,,,,,,,,,,,0.4826,9.90266809454703e-251,0.7316631326235451
complete_pass,,final_phi,exp_C3_qed,C3,qed,42,5.0,spearman_rho,0.31191933608344147,,0.9716,0.9716,,,1.0,1.0,0.2441495865724596,,0.4992441570777078,,"qed, pos=hybrid, bin=on",,outputs/final_phi/exp_C3_qed,0.5099032927442643,0.190803817290259,0.0890275033193789,0.39→0.32 0.50→0.37 0.56→0.43 0.60→0.44 0.63→0.48 0.66→0.49 0.69→0.50 0.71→0.51 0.73→0.54 0.75→0.54 0.77→0.55 0.79→0.55 0.80→0.54 0.82→0.54 0.83→0.56 0.85→0.57 0.86→0.58 0.88→0.57 0.90→0.58 0.92→0.57,0.9109724966806211,0.14462474883278728,,,,,,,0.25908389976288365,0.35156360004367443,0.16660419948209285,0.986,,,,,,,,4735,0.24116678443551381,10000,0.3605637466083335,,,,,,,,,,,,,0.4735,1.5290290713560781e-224,0.7316631326235451
complete_pass,,final_phi,exp_C4_qed,C4,qed,42,3.0,spearman_rho,0.28073139183668655,,0.9875,0.9875,,,1.0,1.0,0.20018346109018567,,0.4316869574606194,,"qed, pos=hybrid, bin=on",,outputs/final_phi/exp_C4_qed,0.5820645972126642,0.19773267857618868,0.10169339911429084,0.39→0.43 0.50→0.48 0.56→0.50 0.60→0.52 0.63→0.54 0.66→0.55 0.69→0.57 0.71→0.57 0.73→0.59 0.75→0.60 0.77→0.60 0.79→0.60 0.80→0.62 0.82→0.63 0.83→0.61 0.85→0.64 0.86→0.64 0.88→0.66 0.90→0.65 0.92→0.64,0.8983066008857091,0.2662151656043005,,,,,,,0.21761321522099117,0.2806347084878217,0.15459172195416065,0.994,,,,,,,,6482,0.2714458795724559,10000,0.30084763661502073,,,,,,,,,,,,,0.6482,1.7164488782895573e-180,0.7316631326235451
complete_pass,,final_phi,exp_C5_qed,C5,qed,42,5.0,spearman_rho,0.2964371010809636,,0.9775,0.9775,,,1.0,1.0,0.2022513289073293,,0.449435970829368,,"qed, pos=hybrid, bin=on",,outputs/final_phi/exp_C5_qed,0.5774498112487667,0.19707561686790595,0.10648734876449553,0.39→0.43 0.50→0.48 0.56→0.50 0.60→0.52 0.63→0.51 0.66→0.54 0.69→0.56 0.71→0.56 0.73→0.58 0.75→0.59 0.77→0.62 0.79→0.60 0.80→0.61 0.82→0.62 0.83→0.62 0.85→0.63 0.86→0.63 0.88→0.65 0.90→0.65 0.92→0.66,0.8935126512355045,0.24861408091804735,,,,,,,0.21214441344589763,0.26011228140054476,0.16417654549125046,0.988,,,,,,,,6338,0.27171120633192064,10000,0.31426141379133177,,,,,,,,,,,,,0.6338,5.513657059583773e-202,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_A6_qed_s43,A6,qed,43,5.0,spearman_rho,0.49961013859922193,,0.9504,0.9504,,,1.0,1.0,0.20559263227843116,,0.8052755821431321,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_A6_qed_s43,0.54743927779166,0.20813339161381977,0.10504943689242191,0.39→0.31 0.50→0.35 0.56→0.37 0.60→0.40 0.63→0.42 0.66→0.46 0.69→0.49 0.71→0.54 0.73→0.61 0.75→0.61 0.77→0.62 0.79→0.63 0.80→0.63 0.82→0.63 0.83→0.63 0.85→0.64 0.86→0.65 0.88→0.65 0.90→0.65 0.92→0.66,0.894950563107578,-0.04175117726443322,,,,,,,0.20810732473205162,0.2621221187558168,0.15409253070828643,0.976,,,,,,,,5922,0.2563300545680047,10000,0.5331616401811312,,,,,,,,,,,,,0.5922,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_A6_qed_s44,A6,qed,44,5.0,spearman_rho,0.5451541668261358,,0.9517,0.9518,,,1.0,0.9998949359109056,0.20895266068577847,,0.8947327784038474,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_A6_qed_s44,0.5412660009824797,0.2140268757698186,0.10306557107054068,0.39→0.28 0.50→0.33 0.56→0.35 0.60→0.38 0.63→0.39 0.66→0.43 0.69→0.47 0.71→0.49 0.73→0.62 0.75→0.62 0.77→0.62 0.79→0.63 0.80→0.63 0.82→0.64 0.83→0.66 0.85→0.66 0.86→0.66 0.88→0.65 0.90→0.65 0.92→0.66,0.8969344289294593,-0.11337698652544763,,,,,,,0.21411408940835225,0.2617058052448991,0.1665223735718054,0.964,,,,,,,,5903,0.25418804027784286,10000,0.5760778301698348,,,,,,,,,,,,,0.5903,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_A8_qed_s43,A8,qed,43,5.0,spearman_rho,0.5113401548408985,,0.8002,0.8004,,,1.0,0.9997501249375312,0.18528346884580274,,0.8564904850033735,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_A8_qed_s43,0.5787589129914193,0.2128325988068503,0.11454330396304756,0.39→0.31 0.50→0.39 0.56→0.41 0.60→0.41 0.63→0.44 0.66→0.47 0.69→0.48 0.71→0.56 0.73→0.65 0.75→0.66 0.77→0.66 0.79→0.67 0.80→0.68 0.82→0.68 0.83→0.68 0.85→0.68 0.86→0.68 0.88→0.69 0.90→0.68 0.92→0.68,0.8854566960369524,-0.04790359832840863,,,,,,,0.21463429451640692,0.24426852153449408,0.18500006749831976,0.788,,,,,,,,4962,0.2638153838179219,10000,0.5545497587885757,,,,,,,,,,,,,0.4962,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_A8_qed_s44,A8,qed,44,5.0,spearman_rho,0.5187080435308951,,0.7847000000000001,0.7848,,,1.0,0.9998725790010193,0.19879810145604282,,0.8503086953024862,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_A8_qed_s44,0.5588276349049134,0.21209395502441167,0.11218683981690195,0.39→0.31 0.50→0.36 0.56→0.39 0.60→0.39 0.63→0.42 0.66→0.47 0.69→0.50 0.71→0.56 0.73→0.61 0.75→0.61 0.77→0.63 0.79→0.62 0.80→0.65 0.82→0.63 0.83→0.64 0.85→0.67 0.86→0.68 0.88→0.67 0.90→0.68 0.92→0.69,0.8878131601830981,-0.06331188879714311,,,,,,,0.20418869508357926,0.23181099316353446,0.17656639700362406,0.826,,,,,,,,4921,0.2581810692553853,10000,0.5524646006314836,,,,,,,,,,,,,0.4921,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_F_qed_s43,F,qed,43,5.0,spearman_rho,0.523610226260488,,0.9428,0.9429,,,1.0,0.9998939442146569,0.20912186107309452,,0.8529814311718195,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_F_qed_s43,0.5443285313079025,0.21181280953773937,0.10927073772451137,0.39→0.31 0.50→0.34 0.56→0.36 0.60→0.37 0.63→0.39 0.66→0.43 0.69→0.46 0.71→0.53 0.73→0.62 0.75→0.63 0.77→0.64 0.79→0.63 0.80→0.64 0.82→0.63 0.83→0.63 0.85→0.65 0.86→0.65 0.88→0.65 0.90→0.65 0.92→0.66,0.8907292622754887,-0.07976653469298582,,,,,,,0.2084530974770307,0.25528071629588556,0.16162547865817584,0.956,,,,,,,,5668,0.26214620561555013,10000,0.5549367447468766,,,,,,,,,,,,,0.5668,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_F_qed_s44,F,qed,44,5.0,spearman_rho,0.5190756181166697,,0.9405,0.9406,,,1.0,0.9998936848819903,0.2063471554560835,,0.847811303479598,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_F_qed_s44,0.5479253636099712,0.21284923597059024,0.10267749840521909,0.39→0.30 0.50→0.36 0.56→0.36 0.60→0.39 0.63→0.41 0.66→0.46 0.69→0.46 0.71→0.50 0.73→0.61 0.75→0.63 0.77→0.63 0.79→0.64 0.80→0.62 0.82→0.65 0.83→0.64 0.85→0.65 0.86→0.65 0.88→0.65 0.90→0.67 0.92→0.66,0.8973225015947809,-0.0723869105675627,,,,,,,0.2113895080787198,0.2556076624019095,0.1671713537555301,0.936,,,,,,,,5829,0.26300128774745185,10000,0.5488873641405738,,,,,,,,,,,,,0.5829,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_G4_qed_s43,G4,qed,43,5.0,spearman_rho,0.4441721810421899,,0.9865999999999999,0.9869,,,1.0,0.9996960178336204,0.17427731925527823,,0.6772582459132401,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_G4_qed_s43,0.599182338167313,0.19964358347751035,0.11095210618737412,0.39→0.39 0.50→0.44 0.56→0.47 0.60→0.46 0.63→0.47 0.66→0.54 0.69→0.59 0.71→0.61 0.73→0.63 0.75→0.64 0.77→0.63 0.79→0.64 0.80→0.67 0.82→0.67 0.83→0.67 0.85→0.68 0.86→0.68 0.88→0.69 0.90→0.70 0.92→0.70,0.8890478938126258,0.10365744836730474,,,,,,,0.1835602392543394,0.21978077921341552,0.14733969929526325,0.992,,,,,,,,5363,0.305824217123802,10000,0.46747142716382284,,,,,,,,,,,,,0.5363,0.0,0.7316631326235451
complete_pass,qed_3seed,seeds,pub_G4_qed_s44,G4,qed,44,5.0,spearman_rho,0.4526062519358193,,0.9789,0.979,,,1.0,0.9998978549540347,0.16754954830437876,,0.6639679606173783,,"qed, pos=hybrid, bin=on",,outputs/publication/seeds/pub_G4_qed_s44,0.6028907458891284,0.19360150809859406,0.11064487858731534,0.39→0.40 0.50→0.45 0.56→0.46 0.60→0.48 0.63→0.48 0.66→0.57 0.69→0.59 0.71→0.60 0.73→0.62 0.75→0.64 0.77→0.65 0.79→0.64 0.80→0.66 0.82→0.65 0.83→0.67 0.85→0.68 0.86→0.69 0.88→0.72 0.90→0.70 0.92→0.71,0.8893551214126847,0.1170898678621507,,,,,,,0.18239444405903937,0.2103595963675222,0.15442929175055659,0.99,,,,,,,,4652,0.3067130932807692,10000,0.47260086630406506,,,,,,,,,,,,,0.4652,0.0,0.7316631326235451
complete_pass,zdiv_pareto,zdiv,pub_G4_qed_zdiv0p0_s42,G4,qed,42,5.0,spearman_rho,0.43441927065463626,,0.9604,0.9607,,,1.0,0.9996877276985532,0.16771872016897169,,0.6900177690275002,,"qed, pos=hybrid, bin=on",,outputs/publication/zdiv/pub_G4_qed_zdiv0p0_s42,0.6115773512326587,0.2020617636537773,0.11143562069687186,0.39→0.39 0.50→0.42 0.56→0.48 0.60→0.48 0.63→0.53 0.66→0.56 0.69→0.62 0.71→0.64 0.73→0.65 0.75→0.65 0.77→0.65 0.79→0.66 0.80→0.67 0.82→0.68 0.83→0.68 0.85→0.69 0.86→0.70 0.88→0.69 0.90→0.71 0.92→0.72,0.8885643793031281,0.10671678878008786,,,,,,,0.17901186482872608,0.20553872540568566,0.1524850042517665,0.976,,,,,,,,5289,0.31243802435798934,10000,0.4705786954840221,,,,,,,,,,,,,0.5289,0.0,0.7316631326235451
complete_pass,zdiv_pareto,zdiv,pub_G4_qed_zdiv0p5_s42,G4,qed,42,5.0,spearman_rho,0.454205004277332,,0.9807999999999999,0.9813,,,1.0,0.9994904718230918,0.1749742854260474,,0.6889980158319732,,"qed, pos=hybrid, bin=on",,outputs/publication/zdiv/pub_G4_qed_zdiv0p5_s42,0.596348571623109,0.20049686152591492,0.11172230245074075,0.39→0.39 0.50→0.42 0.56→0.47 0.60→0.47 0.63→0.47 0.66→0.54 0.69→0.59 0.71→0.60 0.73→0.61 0.75→0.64 0.77→0.64 0.79→0.65 0.80→0.66 0.82→0.65 0.83→0.67 0.85→0.68 0.86→0.68 0.88→0.69 0.90→0.70 0.92→0.70,0.8882776975492592,0.09223412498808074,,,,,,,0.18523988736519156,0.21702537593446786,0.15345439879591527,0.99,,,,,,,,5408,0.30508742425773183,10000,0.47355073889471905,,,,,,,,,,,,,0.5408,0.0,0.7316631326235451
complete_pass,zdiv_pareto,zdiv,pub_G4_qed_zdiv1p0_s42,G4,qed,42,3.0,spearman_rho,0.4328101165613635,,0.9807999999999999,0.9813,,,1.0,0.9994904718230918,0.17243201785748138,,0.6542564151588574,,"qed, pos=hybrid, bin=on",,outputs/publication/zdiv/pub_G4_qed_zdiv1p0_s42,0.6025525512491815,0.19797946702831756,0.11357725545402496,0.39→0.40 0.50→0.44 0.56→0.49 0.60→0.48 0.63→0.47 0.66→0.55 0.69→0.59 0.71→0.60 0.73→0.63 0.75→0.64 0.77→0.64 0.79→0.66 0.80→0.66 0.82→0.66 0.83→0.69 0.85→0.67 0.86→0.68 0.88→0.70 0.90→0.70 0.92→0.71,0.886422744545975,0.12385725299500148,,,,,,,0.1885123951039691,0.21199127825396488,0.16503351195397334,0.992,,,,,,,,5252,0.30085597375051903,10000,0.4553904985489584,,,,,,,,,,,,,0.5252,0.0,0.7316631326235451
complete_pass,zdiv_pareto,zdiv,pub_G4_qed_zdiv2p0_s42,G4,qed,42,5.0,spearman_rho,0.4381968160772172,,0.9811,0.9816,,,1.0,0.9994906275468622,0.17281843456550164,,0.6625883967954544,,"qed, pos=hybrid, bin=on",,outputs/publication/zdiv/pub_G4_qed_zdiv2p0_s42,0.6010037008063498,0.19854201781508862,0.11042108607771718,0.39→0.41 0.50→0.43 0.56→0.48 0.60→0.48 0.63→0.48 0.66→0.55 0.69→0.59 0.71→0.61 0.73→0.62 0.75→0.64 0.77→0.65 0.79→0.65 0.80→0.66 0.82→0.66 0.83→0.67 0.85→0.68 0.86→0.68 0.88→0.70 0.90→0.71 0.92→0.70,0.8895789139222828,0.11621219876697512,,,,,,,0.18880830942320953,0.22375400710439577,0.15386261174202331,0.99,,,,,,,,5133,0.30503331840381137,10000,0.4598831750135068,,,,,,,,,,,,,0.5133,0.0,0.7316631326235451
complete_pass,zdiv_pareto,zdiv,pub_G4_qed_zdiv4p0_s42,G4,qed,42,3.0,spearman_rho,0.4555490896842386,,0.9801,0.9806,,,1.0,0.9994901080970834,0.17152856851046078,,0.6984723577053503,,"qed, pos=hybrid, bin=on",,outputs/publication/zdiv/pub_G4_qed_zdiv4p0_s42,0.6000069265323748,0.20023825540121595,0.1108552977182684,0.39→0.38 0.50→0.43 0.56→0.48 0.60→0.46 0.63→0.48 0.66→0.54 0.69→0.59 0.71→0.60 0.73→0.62 0.75→0.64 0.77→0.64 0.79→0.64 0.80→0.65 0.82→0.66 0.83→0.67 0.85→0.68 0.86→0.69 0.88→0.70 0.90→0.72 0.92→0.70,0.8891447022817316,0.08896045324272489,,,,,,,0.1878618823335999,0.22249056115787885,0.15323320350932093,0.99,,,,,,,,5187,0.30114412257019485,10000,0.4806824840113374,,,,,,,,,,,,,0.5187,0.0,0.7316631326235451
complete_pass,,final,exp_A1_uncond,A1,uncond,42,alpha=5.0,vun,,,0.9531,0.9531,,,1.0,1.0,,,,,"uncond, pos=prop, bin=off",,outputs/final/exp_A1_uncond,,,,,0.8898080168036253,,,3.722283978000003,,,1.818705383636163,,,,,,,,,,,352.62579760000017,97.10287973306893,,,,,,0.4926587398228389,,,0.17057591820574292,,5.275722482158876,,,,,0.9230324825778853,,,
